DateTime,Temp,Phase
8/1/19 04:45,27.505,Settlement
8/1/19 05:00,27.505,Settlement
8/1/19 05:15,27.481,Settlement
8/1/19 05:30,27.481,Settlement
8/1/19 05:45,27.481,Settlement
8/1/19 06:00,27.481,Settlement
8/1/19 06:15,27.481,Settlement
8/1/19 06:30,27.481,Settlement
8/1/19 06:45,27.456,Settlement
8/1/19 07:00,27.456,Settlement
8/1/19 07:15,27.431,Settlement
8/1/19 07:30,27.431,Settlement
8/1/19 07:45,27.431,Settlement
8/1/19 08:00,27.407,Settlement
8/1/19 08:15,27.431,Settlement
8/1/19 08:30,27.431,Settlement
8/1/19 08:45,27.431,Settlement
8/1/19 09:00,27.456,Settlement
8/1/19 09:15,27.456,Settlement
8/1/19 09:30,27.456,Settlement
8/1/19 09:45,27.481,Settlement
8/1/19 10:00,27.481,Settlement
8/1/19 10:15,27.481,Settlement
8/1/19 10:30,27.505,Settlement
8/1/19 10:45,27.53,Settlement
8/1/19 11:00,27.554,Settlement
8/1/19 11:15,27.554,Settlement
8/1/19 11:30,27.554,Settlement
8/1/19 11:45,27.579,Settlement
8/1/19 12:00,27.579,Settlement
8/1/19 12:15,27.604,Settlement
8/1/19 12:30,27.604,Settlement
8/1/19 12:45,27.628,Settlement
8/1/19 13:00,27.653,Settlement
8/1/19 13:15,27.677,Settlement
8/1/19 13:30,27.677,Settlement
8/1/19 13:45,27.702,Settlement
8/1/19 14:00,27.702,Settlement
8/1/19 14:15,27.702,Settlement
8/1/19 14:30,27.702,Settlement
8/1/19 14:45,27.702,Settlement
8/1/19 15:00,27.702,Settlement
8/1/19 15:15,27.702,Settlement
8/1/19 15:30,27.677,Settlement
8/1/19 15:45,27.677,Settlement
8/1/19 16:00,27.677,Settlement
8/1/19 16:15,27.653,Settlement
8/1/19 16:30,27.702,Settlement
8/1/19 16:45,27.727,Settlement
8/1/19 17:00,27.751,Settlement
8/1/19 17:15,27.751,Settlement
8/1/19 17:30,27.776,Settlement
8/1/19 17:45,27.776,Settlement
8/1/19 18:00,27.801,Settlement
8/1/19 18:15,27.801,Settlement
8/1/19 18:30,27.801,Settlement
8/1/19 18:45,27.801,Settlement
8/1/19 19:00,27.776,Settlement
8/1/19 19:15,27.776,Settlement
8/1/19 19:30,27.751,Settlement
8/1/19 19:45,27.751,Settlement
8/1/19 20:00,27.727,Settlement
8/1/19 20:15,27.727,Settlement
8/1/19 20:30,27.727,Settlement
8/1/19 20:45,27.702,Settlement
8/1/19 21:00,27.702,Settlement
8/1/19 21:15,27.677,Settlement
8/1/19 21:30,27.677,Settlement
8/1/19 21:45,27.677,Settlement
8/1/19 22:00,27.653,Settlement
8/1/19 22:15,27.653,Settlement
8/1/19 22:30,27.653,Settlement
8/1/19 22:45,27.653,Settlement
8/1/19 23:00,27.653,Settlement
8/1/19 23:15,27.628,Settlement
8/1/19 23:30,27.628,Settlement
8/1/19 23:45,27.628,Settlement
8/2/19 00:00,27.628,Survival
8/2/19 00:15,27.604,Survival
8/2/19 00:30,27.604,Survival
8/2/19 00:45,27.604,Survival
8/2/19 01:00,27.579,Survival
8/2/19 01:15,27.579,Survival
8/2/19 01:30,27.579,Survival
8/2/19 01:45,27.579,Survival
8/2/19 02:00,27.554,Survival
8/2/19 02:15,27.554,Survival
8/2/19 02:30,27.53,Survival
8/2/19 02:45,27.53,Survival
8/2/19 03:00,27.53,Survival
8/2/19 03:15,27.53,Survival
8/2/19 03:30,27.53,Survival
8/2/19 03:45,27.53,Survival
8/2/19 04:00,27.53,Survival
8/2/19 04:15,27.53,Survival
8/2/19 04:30,27.53,Survival
8/2/19 04:45,27.53,Survival
8/2/19 05:00,27.53,Survival
8/2/19 05:15,27.53,Survival
8/2/19 05:30,27.53,Survival
8/2/19 05:45,27.53,Survival
8/2/19 06:00,27.505,Survival
8/2/19 06:15,27.505,Survival
8/2/19 06:30,27.505,Survival
8/2/19 06:45,27.505,Survival
8/2/19 07:00,27.505,Survival
8/2/19 07:15,27.481,Survival
8/2/19 07:30,27.481,Survival
8/2/19 07:45,27.481,Survival
8/2/19 08:00,27.456,Survival
8/2/19 08:15,27.456,Survival
8/2/19 08:30,27.456,Survival
8/2/19 08:45,27.431,Survival
8/2/19 09:00,27.431,Survival
8/2/19 09:15,27.431,Survival
8/2/19 09:30,27.456,Survival
8/2/19 09:45,27.456,Survival
8/2/19 10:00,27.456,Survival
8/2/19 10:15,27.456,Survival
8/2/19 10:30,27.456,Survival
8/2/19 10:45,27.481,Survival
8/2/19 11:00,27.505,Survival
8/2/19 11:15,27.53,Survival
8/2/19 11:30,27.579,Survival
8/2/19 11:45,27.628,Survival
8/2/19 12:00,27.653,Survival
8/2/19 12:15,27.702,Survival
8/2/19 12:30,27.727,Survival
8/2/19 12:45,27.751,Survival
8/2/19 13:00,27.776,Survival
8/2/19 13:15,27.801,Survival
8/2/19 13:30,27.85,Survival
8/2/19 13:45,27.899,Survival
8/2/19 14:00,27.924,Survival
8/2/19 14:15,27.949,Survival
8/2/19 14:30,27.974,Survival
8/2/19 14:45,27.949,Survival
8/2/19 15:00,27.974,Survival
8/2/19 15:15,27.974,Survival
8/2/19 15:30,27.974,Survival
8/2/19 15:45,27.974,Survival
8/2/19 16:00,27.974,Survival
8/2/19 16:15,27.974,Survival
8/2/19 16:30,27.974,Survival
8/2/19 16:45,27.949,Survival
8/2/19 17:00,27.924,Survival
8/2/19 17:15,27.899,Survival
8/2/19 17:30,28.444,Survival
8/2/19 17:45,28.32,Survival
8/2/19 18:00,28.171,Survival
8/2/19 18:15,28.369,Survival
8/2/19 18:30,28.221,Survival
8/2/19 18:45,28.097,Survival
8/2/19 19:00,27.998,Survival
8/2/19 19:15,28.097,Survival
8/2/19 19:30,28.171,Survival
8/2/19 19:45,28.072,Survival
8/2/19 20:00,28.196,Survival
8/2/19 20:15,28.171,Survival
8/2/19 20:30,28.048,Survival
8/2/19 20:45,27.998,Survival
8/2/19 21:00,28.221,Survival
8/2/19 21:15,28.122,Survival
8/2/19 21:30,28.023,Survival
8/2/19 21:45,28.023,Survival
8/2/19 22:00,28.147,Survival
8/2/19 22:15,27.998,Survival
8/2/19 22:30,27.899,Survival
8/2/19 22:45,28.097,Survival
8/2/19 23:00,27.974,Survival
8/2/19 23:15,27.85,Survival
8/2/19 23:30,28.048,Survival
8/2/19 23:45,27.924,Survival
8/3/19 00:00,27.801,Survival
8/3/19 00:15,27.727,Survival
8/3/19 00:30,27.949,Survival
8/3/19 00:45,27.85,Survival
8/3/19 01:00,27.751,Survival
8/3/19 01:15,27.677,Survival
8/3/19 01:30,27.875,Survival
8/3/19 01:45,27.801,Survival
8/3/19 02:00,27.727,Survival
8/3/19 02:15,27.677,Survival
8/3/19 02:30,27.628,Survival
8/3/19 02:45,27.85,Survival
8/3/19 03:00,27.751,Survival
8/3/19 03:15,27.677,Survival
8/3/19 03:30,27.628,Survival
8/3/19 03:45,27.579,Survival
8/3/19 04:00,27.554,Survival
8/3/19 04:15,27.505,Survival
8/3/19 04:30,27.481,Survival
8/3/19 04:45,27.481,Survival
8/3/19 05:00,27.677,Survival
8/3/19 05:15,27.628,Survival
8/3/19 05:30,27.579,Survival
8/3/19 05:45,27.53,Survival
8/3/19 06:00,27.85,Survival
8/3/19 06:15,27.751,Survival
8/3/19 06:30,27.677,Survival
8/3/19 06:45,27.628,Survival
8/3/19 07:00,27.579,Survival
8/3/19 07:15,27.776,Survival
8/3/19 07:30,27.677,Survival
8/3/19 07:45,27.875,Survival
8/3/19 08:00,27.776,Survival
8/3/19 08:15,27.677,Survival
8/3/19 08:30,27.875,Survival
8/3/19 08:45,28.916,Survival
8/3/19 09:00,28.766,Survival
8/3/19 09:15,28.742,Survival
8/3/19 09:30,28.841,Survival
8/3/19 09:45,28.941,Survival
8/3/19 10:00,28.965,Survival
8/3/19 10:15,28.717,Survival
8/3/19 10:30,28.941,Survival
8/3/19 10:45,29.015,Survival
8/3/19 11:00,29.065,Survival
8/3/19 11:15,29.065,Survival
8/3/19 11:30,29.115,Survival
8/3/19 11:45,28.891,Survival
8/3/19 12:00,28.965,Survival
8/3/19 12:15,29.04,Survival
8/3/19 12:30,29.115,Survival
8/3/19 12:45,29.165,Survival
8/3/19 13:00,29.19,Survival
8/3/19 13:15,29.215,Survival
8/3/19 13:30,29.24,Survival
8/3/19 13:45,29.215,Survival
8/3/19 14:00,29.115,Survival
8/3/19 14:15,29.14,Survival
8/3/19 14:30,29.24,Survival
8/3/19 14:45,29.29,Survival
8/3/19 15:00,29.34,Survival
8/3/19 15:15,29.365,Survival
8/3/19 15:30,29.365,Survival
8/3/19 15:45,29.19,Survival
8/3/19 16:00,29.215,Survival
8/3/19 16:15,29.14,Survival
8/3/19 16:30,29.09,Survival
8/3/19 16:45,29.065,Survival
8/3/19 17:00,29.09,Survival
8/3/19 17:15,29.165,Survival
8/3/19 17:30,29.215,Survival
8/3/19 17:45,29.215,Survival
8/3/19 18:00,29.09,Survival
8/3/19 18:15,29.015,Survival
8/3/19 18:30,29.14,Survival
8/3/19 18:45,29.265,Survival
8/3/19 19:00,28.99,Survival
8/3/19 19:15,28.965,Survival
8/3/19 19:30,28.99,Survival
8/3/19 19:45,29.015,Survival
8/3/19 20:00,29.09,Survival
8/3/19 20:15,29.115,Survival
8/3/19 20:30,29.14,Survival
8/3/19 20:45,29.165,Survival
8/3/19 21:00,28.965,Survival
8/3/19 21:15,28.916,Survival
8/3/19 21:30,28.965,Survival
8/3/19 21:45,28.99,Survival
8/3/19 22:00,29.04,Survival
8/3/19 22:15,28.965,Survival
8/3/19 22:30,28.916,Survival
8/3/19 22:45,28.841,Survival
8/3/19 23:00,28.941,Survival
8/3/19 23:15,29.015,Survival
8/3/19 23:30,28.866,Survival
8/3/19 23:45,28.841,Survival
8/4/19 00:00,28.866,Survival
8/4/19 00:15,28.916,Survival
8/4/19 00:30,28.941,Survival
8/4/19 00:45,28.916,Survival
8/4/19 01:00,28.717,Survival
8/4/19 01:15,28.642,Survival
8/4/19 01:30,28.816,Survival
8/4/19 01:45,28.891,Survival
8/4/19 02:00,28.866,Survival
8/4/19 02:15,28.717,Survival
8/4/19 02:30,28.742,Survival
8/4/19 02:45,28.568,Survival
8/4/19 03:00,28.593,Survival
8/4/19 03:15,28.667,Survival
8/4/19 03:30,28.742,Survival
8/4/19 03:45,28.518,Survival
8/4/19 04:00,28.617,Survival
8/4/19 04:15,28.593,Survival
8/4/19 04:30,28.468,Survival
8/4/19 04:45,28.543,Survival
8/4/19 05:00,28.642,Survival
8/4/19 05:15,28.717,Survival
8/4/19 05:30,28.518,Survival
8/4/19 05:45,28.593,Survival
8/4/19 06:00,28.692,Survival
8/4/19 06:15,28.742,Survival
8/4/19 06:30,28.816,Survival
8/4/19 06:45,28.841,Survival
8/4/19 07:00,29.615,Survival
8/4/19 07:15,29.565,Survival
8/4/19 07:30,29.59,Survival
8/4/19 07:45,29.74,Survival
8/4/19 08:00,29.74,Survival
8/4/19 08:15,29.79,Survival
8/4/19 08:30,29.615,Survival
8/4/19 08:45,29.59,Survival
8/4/19 09:00,29.69,Survival
8/4/19 09:15,29.815,Survival
8/4/19 09:30,29.84,Survival
8/4/19 09:45,29.74,Survival
8/4/19 10:00,29.765,Survival
8/4/19 10:15,29.715,Survival
8/4/19 10:30,29.916,Survival
8/4/19 10:45,29.941,Survival
8/4/19 11:00,29.966,Survival
8/4/19 11:15,29.916,Survival
8/4/19 11:30,29.991,Survival
8/4/19 11:45,29.89,Survival
8/4/19 12:00,30.016,Survival
8/4/19 12:15,30.091,Survival
8/4/19 12:30,30.066,Survival
8/4/19 12:45,30.066,Survival
8/4/19 13:00,30.016,Survival
8/4/19 13:15,30.041,Survival
8/4/19 13:30,30.167,Survival
8/4/19 13:45,30.142,Survival
8/4/19 14:00,30.167,Survival
8/4/19 14:15,30.217,Survival
8/4/19 14:30,30.142,Survival
8/4/19 14:45,30.066,Survival
8/4/19 15:00,30.066,Survival
8/4/19 15:15,30.192,Survival
8/4/19 15:30,30.268,Survival
8/4/19 15:45,30.217,Survival
8/4/19 16:00,30.142,Survival
8/4/19 16:15,30.117,Survival
8/4/19 16:30,30.016,Survival
8/4/19 16:45,29.966,Survival
8/4/19 17:00,30.192,Survival
8/4/19 17:15,30.192,Survival
8/4/19 17:30,30.167,Survival
8/4/19 17:45,30.192,Survival
8/4/19 18:00,30.142,Survival
8/4/19 18:15,30.117,Survival
8/4/19 18:30,29.966,Survival
8/4/19 18:45,29.966,Survival
8/4/19 19:00,29.865,Survival
8/4/19 19:15,29.966,Survival
8/4/19 19:30,30.091,Survival
8/4/19 19:45,30.091,Survival
8/4/19 20:00,30.016,Survival
8/4/19 20:15,29.941,Survival
8/4/19 20:30,29.865,Survival
8/4/19 20:45,29.991,Survival
8/4/19 21:00,29.84,Survival
8/4/19 21:15,29.991,Survival
8/4/19 21:30,29.916,Survival
8/4/19 21:45,29.865,Survival
8/4/19 22:00,29.991,Survival
8/4/19 22:15,29.865,Survival
8/4/19 22:30,29.74,Survival
8/4/19 22:45,29.865,Survival
8/4/19 23:00,29.765,Survival
8/4/19 23:15,29.89,Survival
8/4/19 23:30,29.84,Survival
8/4/19 23:45,29.765,Survival
8/5/19 00:00,29.715,Survival
8/5/19 00:15,29.815,Survival
8/5/19 00:30,29.715,Survival
8/5/19 00:45,29.665,Survival
8/5/19 01:00,29.74,Survival
8/5/19 01:15,29.765,Survival
8/5/19 01:30,29.765,Survival
8/5/19 01:45,29.615,Survival
8/5/19 02:00,29.79,Survival
8/5/19 02:15,29.665,Survival
8/5/19 02:30,29.565,Survival
8/5/19 02:45,29.59,Survival
8/5/19 03:00,29.615,Survival
8/5/19 03:15,29.49,Survival
8/5/19 03:30,29.59,Survival
8/5/19 03:45,29.464,Survival
8/5/19 04:00,29.49,Survival
8/5/19 04:15,29.49,Survival
8/5/19 04:30,29.49,Survival
8/5/19 04:45,29.389,Survival
8/5/19 05:00,29.54,Survival
8/5/19 05:15,29.414,Survival
8/5/19 05:30,29.565,Survival
8/5/19 05:45,29.464,Survival
8/5/19 06:00,29.515,Survival
8/5/19 06:15,29.59,Survival
8/5/19 06:30,29.49,Survival
8/5/19 06:45,29.665,Survival
8/5/19 07:00,29.615,Survival
8/5/19 07:15,29.49,Survival
8/5/19 07:30,29.64,Survival
8/5/19 07:45,29.615,Survival
8/5/19 08:00,29.59,Survival
8/5/19 08:15,29.64,Survival
8/5/19 08:30,29.69,Survival
8/5/19 08:45,29.69,Survival
8/5/19 09:00,29.715,Survival
8/5/19 09:15,29.715,Survival
8/5/19 09:30,29.74,Survival
8/5/19 09:45,30.697,Survival
8/5/19 10:00,30.571,Survival
8/5/19 10:15,30.697,Survival
8/5/19 10:30,30.722,Survival
8/5/19 10:45,30.773,Survival
8/5/19 11:00,30.824,Survival
8/5/19 11:15,30.849,Survival
8/5/19 11:30,30.824,Survival
8/5/19 11:45,30.874,Survival
8/5/19 12:00,30.874,Survival
8/5/19 12:15,30.773,Survival
8/5/19 12:30,30.9,Survival
8/5/19 12:45,30.925,Survival
8/5/19 13:00,30.976,Survival
8/5/19 13:15,30.874,Survival
8/5/19 13:30,31.052,Survival
8/5/19 13:45,31.026,Survival
8/5/19 14:00,30.874,Survival
8/5/19 14:15,31.103,Survival
8/5/19 14:30,31.103,Survival
8/5/19 14:45,31.026,Survival
8/5/19 15:00,31.052,Survival
8/5/19 15:15,30.976,Survival
8/5/19 15:30,31.128,Survival
8/5/19 15:45,31.001,Survival
8/5/19 16:00,31.052,Survival
8/5/19 16:15,31.128,Survival
8/5/19 16:30,30.976,Survival
8/5/19 16:45,30.95,Survival
8/5/19 17:00,31.077,Survival
8/5/19 17:15,31.026,Survival
8/5/19 17:30,30.95,Survival
8/5/19 17:45,31.001,Survival
8/5/19 18:00,31.052,Survival
8/5/19 18:15,30.95,Survival
8/5/19 18:30,31.001,Survival
8/5/19 18:45,31.001,Survival
8/5/19 19:00,30.9,Survival
8/5/19 19:15,30.798,Survival
8/5/19 19:30,30.824,Survival
8/5/19 19:45,30.874,Survival
8/5/19 20:00,30.874,Survival
8/5/19 20:15,30.849,Survival
8/5/19 20:30,30.849,Survival
8/5/19 20:45,30.824,Survival
8/5/19 21:00,30.925,Survival
8/5/19 21:15,30.95,Survival
8/5/19 21:30,30.95,Survival
8/5/19 21:45,30.925,Survival
8/5/19 22:00,30.874,Survival
8/5/19 22:15,30.849,Survival
8/5/19 22:30,30.824,Survival
8/5/19 22:45,30.722,Survival
8/5/19 23:00,30.773,Survival
8/5/19 23:15,30.849,Survival
8/5/19 23:30,30.722,Survival
8/5/19 23:45,30.697,Survival
8/6/19 00:00,30.722,Survival
8/6/19 00:15,30.748,Survival
8/6/19 00:30,30.571,Survival
8/6/19 00:45,30.722,Survival
8/6/19 01:00,30.697,Survival
8/6/19 01:15,30.621,Survival
8/6/19 01:30,30.545,Survival
8/6/19 01:45,30.697,Survival
8/6/19 02:00,30.571,Survival
8/6/19 02:15,30.571,Survival
8/6/19 02:30,30.495,Survival
8/6/19 02:45,30.52,Survival
8/6/19 03:00,30.545,Survival
8/6/19 03:15,30.52,Survival
8/6/19 03:30,30.469,Survival
8/6/19 03:45,30.495,Survival
8/6/19 04:00,30.419,Survival
8/6/19 04:15,30.343,Survival
8/6/19 04:30,30.343,Survival
8/6/19 04:45,30.419,Survival
8/6/19 05:00,30.495,Survival
8/6/19 05:15,30.419,Survival
8/6/19 05:30,30.394,Survival
8/6/19 05:45,30.343,Survival
8/6/19 06:00,30.469,Survival
8/6/19 06:15,30.52,Survival
8/6/19 06:30,30.469,Survival
8/6/19 06:45,30.545,Survival
8/6/19 07:00,30.571,Survival
8/6/19 07:15,30.469,Survival
8/6/19 07:30,30.672,Survival
8/6/19 07:45,30.621,Survival
8/6/19 08:00,30.596,Survival
8/6/19 08:15,30.52,Survival
8/6/19 08:30,30.545,Survival
8/6/19 08:45,30.621,Survival
8/6/19 09:00,30.571,Survival
8/6/19 09:15,30.697,Survival
8/6/19 09:30,30.697,Survival
8/6/19 09:45,30.621,Survival
8/6/19 10:00,30.722,Survival
8/6/19 10:15,30.621,Survival
8/6/19 10:30,30.748,Survival
8/6/19 10:45,30.748,Survival
8/6/19 11:00,30.849,Survival
8/6/19 11:15,30.849,Survival
8/6/19 11:30,30.9,Survival
8/6/19 11:45,30.773,Survival
8/6/19 12:00,31.001,Survival
8/6/19 12:15,30.849,Survival
8/6/19 12:30,31.001,Survival
8/6/19 12:45,31.052,Survival
8/6/19 13:00,30.925,Survival
8/6/19 13:15,31.026,Survival
8/6/19 13:30,31.153,Survival
8/6/19 13:45,30.976,Survival
8/6/19 14:00,30.9,Survival
8/6/19 14:15,31.052,Survival
8/6/19 14:30,31.23,Survival
8/6/19 14:45,31.255,Survival
8/6/19 15:00,31.179,Survival
8/6/19 15:15,31.052,Survival
8/6/19 15:30,31.179,Survival
8/6/19 15:45,31.23,Survival
8/6/19 16:00,31.103,Survival
8/6/19 16:15,31.001,Survival
8/6/19 16:30,30.925,Survival
8/6/19 16:45,31.128,Survival
8/6/19 17:00,31.052,Survival
8/6/19 17:15,30.925,Survival
8/6/19 17:30,31.026,Survival
8/6/19 17:45,31.077,Survival
8/6/19 18:00,31.179,Survival
8/6/19 18:15,31.052,Survival
8/6/19 18:30,30.95,Survival
8/6/19 18:45,31.077,Survival
8/6/19 19:00,31.052,Survival
8/6/19 19:15,30.976,Survival
8/6/19 19:30,30.874,Survival
8/6/19 19:45,30.976,Survival
8/6/19 20:00,31.026,Survival
8/6/19 20:15,30.925,Survival
8/6/19 20:30,30.849,Survival
8/6/19 20:45,31.001,Survival
8/6/19 21:00,30.95,Survival
8/6/19 21:15,30.9,Survival
8/6/19 21:30,30.798,Survival
8/6/19 21:45,30.798,Survival
8/6/19 22:00,30.9,Survival
8/6/19 22:15,30.925,Survival
8/6/19 22:30,30.9,Survival
8/6/19 22:45,30.824,Survival
8/6/19 23:00,30.748,Survival
8/6/19 23:15,30.95,Survival
8/6/19 23:30,30.849,Survival
8/6/19 23:45,30.621,Survival
8/7/19 00:00,30.672,Survival
8/7/19 00:15,30.773,Survival
8/7/19 00:30,30.596,Survival
8/7/19 00:45,30.621,Survival
8/7/19 01:00,30.748,Survival
8/7/19 01:15,30.722,Survival
8/7/19 01:30,30.621,Survival
8/7/19 01:45,30.52,Survival
8/7/19 02:00,30.646,Survival
8/7/19 02:15,30.596,Survival
8/7/19 02:30,30.697,Survival
8/7/19 02:45,30.697,Survival
8/7/19 03:00,30.621,Survival
8/7/19 03:15,30.444,Survival
8/7/19 03:30,30.621,Survival
8/7/19 03:45,30.469,Survival
8/7/19 04:00,30.596,Survival
8/7/19 04:15,30.621,Survival
8/7/19 04:30,30.444,Survival
8/7/19 04:45,30.469,Survival
8/7/19 05:00,30.343,Survival
8/7/19 05:15,30.596,Survival
8/7/19 05:30,30.495,Survival
8/7/19 05:45,30.444,Survival
8/7/19 06:00,30.469,Survival
8/7/19 06:15,30.621,Survival
8/7/19 06:30,30.52,Survival
8/7/19 06:45,30.419,Survival
8/7/19 07:00,30.646,Survival
8/7/19 07:15,30.646,Survival
8/7/19 07:30,30.722,Survival
8/7/19 07:45,30.52,Survival
8/7/19 08:00,30.646,Survival
8/7/19 08:15,30.672,Survival
8/7/19 08:30,30.571,Survival
8/7/19 08:45,30.722,Survival
8/7/19 09:00,30.773,Survival
8/7/19 09:15,30.697,Survival
8/7/19 09:30,30.646,Survival
8/7/19 09:45,30.798,Survival
8/7/19 10:00,30.773,Survival
8/7/19 10:15,30.697,Survival
8/7/19 10:30,30.748,Survival
8/7/19 10:45,30.748,Survival
8/7/19 11:00,30.9,Survival
8/7/19 11:15,30.95,Survival
8/7/19 11:30,31.001,Survival
8/7/19 11:45,30.874,Survival
8/7/19 12:00,30.798,Survival
8/7/19 12:15,30.9,Survival
8/7/19 12:30,31.052,Survival
8/7/19 12:45,31.077,Survival
8/7/19 13:00,31.077,Survival
8/7/19 13:15,31.026,Survival
8/7/19 13:30,31.077,Survival
8/7/19 13:45,31.153,Survival
8/7/19 14:00,30.976,Survival
8/7/19 14:15,31.128,Survival
8/7/19 14:30,31.077,Survival
8/7/19 14:45,31.255,Survival
8/7/19 15:00,31.255,Survival
8/7/19 15:15,31.23,Survival
8/7/19 15:30,31.052,Survival
8/7/19 15:45,31.128,Survival
8/7/19 16:00,31.281,Survival
8/7/19 16:15,31.179,Survival
8/7/19 16:30,31.128,Survival
8/7/19 16:45,31.077,Survival
8/7/19 17:00,31.001,Survival
8/7/19 17:15,30.976,Survival
8/7/19 17:30,31.153,Survival
8/7/19 17:45,31.153,Survival
8/7/19 18:00,31.077,Survival
8/7/19 18:15,30.95,Survival
8/7/19 18:30,31.052,Survival
8/7/19 18:45,31.103,Survival
8/7/19 19:00,31.001,Survival
8/7/19 19:15,30.925,Survival
8/7/19 19:30,30.798,Survival
8/7/19 19:45,30.849,Survival
8/7/19 20:00,31.077,Survival
8/7/19 20:15,30.925,Survival
8/7/19 20:30,30.798,Survival
8/7/19 20:45,30.976,Survival
8/7/19 21:00,31.077,Survival
8/7/19 21:15,30.976,Survival
8/7/19 21:30,30.874,Survival
8/7/19 21:45,30.824,Survival
8/7/19 22:00,31.026,Survival
8/7/19 22:15,30.95,Survival
8/7/19 22:30,30.925,Survival
8/7/19 22:45,30.824,Survival
8/7/19 23:00,30.697,Survival
8/7/19 23:15,30.773,Survival
8/7/19 23:30,30.9,Survival
8/7/19 23:45,30.849,Survival
8/8/19 00:00,30.824,Survival
8/8/19 00:15,30.722,Survival
8/8/19 00:30,30.672,Survival
8/8/19 00:45,30.646,Survival
8/8/19 01:00,30.849,Survival
8/8/19 01:15,30.824,Survival
8/8/19 01:30,30.697,Survival
8/8/19 01:45,30.596,Survival
8/8/19 02:00,30.596,Survival
8/8/19 02:15,30.469,Survival
8/8/19 02:30,30.444,Survival
8/8/19 02:45,30.52,Survival
8/8/19 03:00,30.495,Survival
8/8/19 03:15,30.596,Survival
8/8/19 03:30,30.495,Survival
8/8/19 03:45,30.444,Survival
8/8/19 04:00,30.52,Survival
8/8/19 04:15,30.469,Survival
8/8/19 04:30,30.394,Survival
8/8/19 04:45,30.369,Survival
8/8/19 05:00,30.419,Survival
8/8/19 05:15,30.571,Survival
8/8/19 05:30,30.52,Survival
8/8/19 05:45,30.469,Survival
8/8/19 06:00,30.571,Survival
8/8/19 06:15,30.495,Survival
8/8/19 06:30,30.52,Survival
8/8/19 06:45,30.621,Survival
8/8/19 07:00,30.444,Survival
8/8/19 07:15,30.469,Survival
8/8/19 07:30,30.697,Survival
8/8/19 07:45,30.571,Survival
8/8/19 08:00,30.571,Survival
8/8/19 08:15,30.621,Survival
8/8/19 08:30,30.722,Survival
8/8/19 08:45,30.646,Survival
8/8/19 09:00,30.646,Survival
8/8/19 09:15,30.798,Survival
8/8/19 09:30,30.773,Survival
8/8/19 09:45,30.697,Survival
8/8/19 10:00,30.697,Survival
8/8/19 10:15,30.672,Survival
8/8/19 10:30,30.925,Survival
8/8/19 10:45,30.798,Survival
8/8/19 11:00,30.773,Survival
8/8/19 11:15,30.95,Survival
8/8/19 11:30,30.976,Survival
8/8/19 11:45,30.9,Survival
8/8/19 12:00,30.849,Survival
8/8/19 12:15,30.976,Survival
8/8/19 12:30,31.077,Survival
8/8/19 12:45,31.077,Survival
8/8/19 13:00,30.95,Survival
8/8/19 13:15,31.026,Survival
8/8/19 13:30,31.153,Survival
8/8/19 13:45,31.128,Survival
8/8/19 14:00,31.052,Survival
8/8/19 14:15,31.153,Survival
8/8/19 14:30,31.052,Survival
8/8/19 14:45,31.026,Survival
8/8/19 15:00,31.153,Survival
8/8/19 15:15,31.281,Survival
8/8/19 15:30,31.23,Survival
8/8/19 15:45,31.128,Survival
8/8/19 16:00,31.077,Survival
8/8/19 16:15,31.23,Survival
8/8/19 16:30,31.179,Survival
8/8/19 16:45,31.128,Survival
8/8/19 17:00,31.077,Survival
8/8/19 17:15,30.976,Survival
8/8/19 17:30,31.052,Survival
8/8/19 17:45,31.153,Survival
8/8/19 18:00,30.976,Survival
8/8/19 18:15,30.925,Survival
8/8/19 18:30,30.9,Survival
8/8/19 18:45,30.976,Survival
8/8/19 19:00,30.976,Survival
8/8/19 19:15,31.052,Survival
8/8/19 19:30,30.925,Survival
8/8/19 19:45,30.849,Survival
8/8/19 20:00,30.925,Survival
8/8/19 20:15,30.925,Survival
8/8/19 20:30,30.95,Survival
8/8/19 20:45,31.026,Survival
8/8/19 21:00,31.052,Survival
8/8/19 21:15,30.9,Survival
8/8/19 21:30,30.849,Survival
8/8/19 21:45,31.052,Survival
8/8/19 22:00,31.052,Survival
8/8/19 22:15,30.95,Survival
8/8/19 22:30,30.9,Survival
8/8/19 22:45,30.824,Survival
8/8/19 23:00,30.722,Survival
8/8/19 23:15,30.824,Survival
8/8/19 23:30,30.95,Survival
8/8/19 23:45,30.849,Survival
8/9/19 00:00,30.824,Survival
8/9/19 00:15,30.824,Survival
8/9/19 00:30,30.773,Survival
8/9/19 00:45,30.722,Survival
8/9/19 01:00,30.621,Survival
8/9/19 01:15,30.646,Survival
8/9/19 01:30,30.824,Survival
8/9/19 01:45,30.748,Survival
8/9/19 02:00,30.697,Survival
8/9/19 02:15,30.646,Survival
8/9/19 02:30,30.596,Survival
8/9/19 02:45,30.52,Survival
8/9/19 03:00,30.444,Survival
8/9/19 03:15,30.571,Survival
8/9/19 03:30,30.621,Survival
8/9/19 03:45,30.419,Survival
8/9/19 04:00,30.571,Survival
8/9/19 04:15,30.52,Survival
8/9/19 04:30,30.571,Survival
8/9/19 04:45,30.419,Survival
8/9/19 05:00,30.394,Survival
8/9/19 05:15,30.369,Survival
8/9/19 05:30,30.444,Survival
